"","nep","year","temp.Jan","temp.Feb","temp.Mar","temp.Apr","temp.May","temp.Jun","temp.Jul","temp.Aug","temp.Sep","temp.Oct","temp.Nov","temp.Dec","precip.Jan","precip.Feb","precip.Mar","precip.Apr","precip.May","precip.Jun","precip.Jul","precip.Aug","precip.Sep","precip.Oct","precip.Nov","precip.Dec","radiation.Jan","radiation.Feb","radiation.Mar","radiation.Apr","radiation.May","radiation.Jun","radiation.Jul","radiation.Aug","radiation.Sep","radiation.Oct","radiation.Nov","radiation.Dec","airhumidity.Jan","airhumidity.Feb","airhumidity.Mar","airhumidity.Apr","airhumidity.May","airhumidity.Jun","airhumidity.Jul","airhumidity.Aug","airhumidity.Sep","airhumidity.Oct","airhumidity.Nov","airhumidity.Dec","year"
"radiation.Apr",0.271771401166916,-0.262000799179077,0.0330336876213551,0.547113597393036,0.200647801160812,-0.0781188234686852,0.397925496101379,-0.0777971148490906,0.0933663100004196,0.407737463712692,0.107412457466125,-0.438510596752167,0.0679911524057388,-0.543102920055389,0.316448718309402,-0.239132538437843,-0.0839829370379448,-0.0971084013581276,-0.189986363053322,0.00666257413104177,0.139579877257347,-0.357884645462036,0.0726055204868317,-0.0261097121983767,0.191601976752281,-0.185220018029213,0.169940963387489,0.520560145378113,-0.252186059951782,1,0.248354107141495,0.586669445037842,0.25578847527504,-0.576639533042908,-0.371209174394608,-0.104658357799053,-0.0591530054807663,0.157342568039894,0.221850112080574,0.225806996226311,0.314075648784637,0.216671586036682,0.449974417686462,0.239019021391869,0.13756462931633,0.341246783733368,0.184997498989105,-0.207196310162544,0.0115903168916702,-0.480212718248367,-0.262000799179077
"radiation.May",-0.009919130243361,0.0888435989618301,-0.377842575311661,0.0961595848202705,0.211418688297272,-0.0507691241800785,-0.0900410264730453,0.226374864578247,0.471649020910263,0.449891149997711,0.0507490821182728,0.323137283325195,0.200680926442146,-0.18510727584362,-0.224600583314896,0.0795621797442436,-0.00921283103525639,-0.0845718905329704,0.592002928256989,-0.317883998155594,0.227778404951096,0.447222411632538,-0.144098967313766,-0.0904389619827271,-0.0632037222385406,0.0687179118394852,-0.0837909728288651,-0.110304623842239,0.0947221964597702,0.248354107141495,1,0.579175353050232,-0.179853528738022,-0.239772692322731,-0.635109961032867,0.0201952587813139,0.296033829450607,-0.0657717287540436,-0.248379498720169,-0.307810664176941,0.285831183195114,-0.241647824645042,0.638929665088654,0.570153713226318,0.187872365117073,-0.00963824242353439,0.0288378093391657,0.315404564142227,-0.0513586960732937,-0.178446173667908,0.0888435989618301
"radiation.Jun",0.357776582241058,0.045109000056982,-0.452907413244247,0.300492316484451,0.132167801260948,-0.281800180673599,0.0307305566966534,0.00860649719834328,0.306631147861481,0.330430179834366,-0.10889807343483,-0.226424008607864,0.20424297451973,-0.594303369522095,0.285353451967239,-0.289025098085403,-0.327338397502899,-0.020030589774251,0.25096395611763,0.104902155697346,-0.0686458870768547,0.185247763991356,-0.184324026107788,0.251001447439194,0.292863130569458,0.220498040318489,-0.0257715657353401,0.0183326564729214,-0.272093564271927,0.586669445037842,0.579175353050232,1,0.141093030571938,-0.707926511764526,-0.530777156352997,0.0288285687565804,0.413642764091492,0.00178395153488964,-0.398250192403793,-0.03777040168643,0.0564247146248817,-0.254103928804398,0.348701328039169,0.00977651495486498,0.15099073946476,-0.043571799993515,0.143878117203712,-0.0223073773086071,0.149362027645111,-0.527493894100189,0.045109000056982
"radiation.Jul",0.138605952262878,0.177134901285172,-0.0861051455140114,-0.0226883478462696,0.471924722194672,0.134336292743683,0.58087170124054,0.10765615850687,-0.471706062555313,-0.224402755498886,-0.332341551780701,-0.32420551776886,-0.0173374433070421,-0.220652684569359,0.0623554512858391,-0.40882471203804,-0.156952068209648,0.38422691822052,-0.696998000144958,0.573882281780243,0.125679194927216,-0.175675198435783,0.497259169816971,-0.00343539123423398,0.0171311795711517,0.0573524497449398,0.468034267425537,-0.314390242099762,-0.978798747062683,0.25578847527504,-0.179853528738022,0.141093030571938,1,-0.325240403413773,0.455140948295593,0.154465287923813,-0.511669874191284,-0.0968325138092041,-0.0223907846957445,-0.176847323775291,0.497245222330093,0.453227758407593,0.0424235723912716,-0.381037563085556,-0.30858838558197,-0.269509762525558,-0.0424340479075909,-0.0765347108244896,-0.134508341550827,-0.280661702156067,0.177134901285172
"radiation.Aug",-0.342508643865585,-0.192165672779083,0.111247695982456,-0.412143230438232,-0.0156840085983276,0.0685823187232018,-0.357663005590439,-0.0166072379797697,-0.0966813266277313,-0.0285233408212662,0.229573875665665,0.515748500823975,-0.182432562112808,0.726809203624725,-0.339172095060349,0.0227515920996666,0.0817431136965752,0.166352212429047,-0.0135734556242824,-0.174827292561531,0.13237276673317,-0.0396420881152153,-0.0560446716845036,-0.652027487754822,-0.135199293494225,-0.055094800889492,0.353974282741547,-0.147322490811348,0.4075907766819,-0.576639533042908,-0.239772692322731,-0.707926511764526,-0.325240403413773,1,0.408977746963501,-0.0409903302788734,0.0309606492519379,-0.00358071504160762,0.161646351218224,0.0321907252073288,-0.0627778545022011,0.0866888612508774,-0.0931594371795654,0.166782379150391,0.12390860915184,0.325631678104401,0.0737037062644958,0.0730619505047798,-0.248784989118576,0.619691014289856,-0.192165672779083
"radiation.Sep",0.0881902277469635,0.0309762805700302,0.249324783682823,-0.465916275978088,-0.138727694749832,0.334248304367065,0.17445994913578,0.283771485090256,-0.372870177030563,-0.191615760326385,-0.268451929092407,-0.101645886898041,-0.273628681898117,0.382070273160934,-0.019172228872776,-0.455446898937225,0.191407307982445,0.0908529087901115,-0.796600341796875,0.170391947031021,0.193520218133926,-0.265471696853638,0.516485571861267,-0.297018229961395,0.0222863983362913,-0.0887774303555489,0.181143626570702,-0.149371489882469,-0.40169295668602,-0.371209174394608,-0.635109961032867,-0.530777156352997,0.455140948295593,0.408977746963501,1,-0.0232936646789312,-0.132376283407211,0.038819458335638,0.279348611831665,-0.144715547561646,-0.0159420240670443,0.655626475811005,-0.283791482448578,-0.481711804866791,-0.260332882404327,0.0333491899073124,-0.197171613574028,-0.103020064532757,-0.213393434882164,0.116434343159199,0.0309762805700302
"radiation.Oct",-0.628995358943939,0.176732435822487,0.149188652634621,0.219864681363106,0.0240487940609455,-0.153463274240494,-0.016725692898035,-0.217332646250725,-0.100605547428131,-0.221943080425262,-0.355498313903809,-0.0915306806564331,-0.2077317237854,-0.0996176823973656,-0.038840975612402,-0.108350239694118,-0.0394858904182911,0.237608104944229,-0.0553387366235256,0.46816349029541,-0.647360563278198,-0.0418774746358395,0.313411593437195,-0.0186953488737345,-0.432348996400833,0.0983720570802689,0.052275575697422,-0.519652783870697,-0.150419875979424,-0.104658357799053,0.0201952587813139,0.0288285687565804,0.154465287923813,-0.0409903302788734,-0.0232936646789312,1,-0.415672481060028,-0.992505967617035,-0.401251912117004,0.25040790438652,-0.0658784285187721,0.121552214026451,0.0949725359678268,-0.270960927009583,-0.500015079975128,0.166125386953354,-0.364695608615875,0.198218494653702,-0.307309448719025,0.0271290373057127,0.176732435822487
"radiation.Nov",0.353315770626068,0.168260604143143,-0.291813999414444,-0.160359516739845,-0.391878873109818,-0.257192879915237,-0.598482251167297,0.1149782538414,0.370040565729141,0.410551905632019,-0.000852579309139401,0.14476703107357,0.0151345673948526,-0.155719801783562,0.199212595820427,-0.324292480945587,-0.0663522332906723,-0.162210404872894,0.360190063714981,-0.240086659789085,-0.0184137020260096,0.210929691791534,-0.335412412881851,-0.062348660081625,0.344467401504517,0.354191958904266,-0.393486440181732,0.0519315227866173,0.381988674402237,-0.0591530054807663,0.296033829450607,0.413642764091492,-0.511669874191284,0.0309606492519379,-0.132376283407211,-0.415672481060028,1,-0.137557953596115,-0.361303389072418,-0.0678343400359154,-0.346410304307938,-0.163712948560715,0.142481371760368,0.00549085019156337,0.225388646125793,0.318814843893051,-0.0534390024840832,-0.00217281212098897,0.0625908225774765,-0.234102055430412,0.168260604143143
"radiation.Dec",0.648989140987396,-0.248868241906166,-0.109396278858185,-0.179020270705223,-0.0137843545526266,0.156968966126442,0.0851156786084175,0.187372252345085,0.098661758005619,0.221806451678276,0.325232148170471,0.0344036258757114,0.197271972894669,0.0924259647727013,0.0853031575679779,0.0840300694108009,0.0282935407012701,-0.248815774917603,-0.00671274354681373,-0.429462105035782,0.622396469116211,-0.0181231163442135,-0.266552865505219,0.0283505879342556,0.448926657438278,-0.152161255478859,-0.00922238733619452,0.551186561584473,0.0986589267849922,0.157342568039894,-0.0657717287540436,0.00178395153488964,-0.0968325138092041,-0.00358071504160762,0.038819458335638,-0.992505967617035,-0.137557953596115,1,0.437330454587936,-0.194307371973991,0.056917566806078,-0.093989260494709,-0.104421012103558,0.219073012471199,0.493306636810303,-0.160324439406395,0.371651709079742,-0.225233092904091,0.312570124864578,-0.0323212184011936,-0.248868241906166
"airhumidity.Jan",0.224102139472961,-0.666660010814667,0.643094480037689,0.0479142628610134,-0.184496849775314,0.281472653150558,0.419423341751099,-0.0594370141625404,0.056097574532032,0.320906698703766,0.154347151517868,-0.0352692678570747,0.00352708925493062,0.258907467126846,0.0325558818876743,0.0691758096218109,0.620129704475403,-0.315820097923279,-0.428011178970337,-0.293754816055298,0.555930852890015,-0.55699098110199,0.486888468265533,-0.298159390687943,-0.0419941879808903,-0.717987656593323,-0.026869947090745,0.621910452842712,0.133727937936783,0.221850112080574,-0.248379498720169,-0.398250192403793,-0.0223907846957445,0.161646351218224,0.279348611831665,-0.401251912117004,-0.361303389072418,0.437330454587936,1,0.290557831525803,0.153037145733833,0.54622495174408,0.233506962656975,0.270295947790146,0.263296067714691,0.436621338129044,0.0149624161422253,0.0207661110907793,0.13396455347538,0.225226134061813,-0.666660010814667
"airhumidity.Feb",0.127525880932808,-0.612171232700348,0.513394236564636,0.699334442615509,0.0524975657463074,-0.440162986516953,0.079302504658699,-0.710882425308228,-0.228625535964966,0.0814590081572533,0.0676605254411697,-0.0987671166658401,-0.0598299726843834,-0.167297646403313,0.625651836395264,0.126097157597542,0.0237304195761681,0.148273408412933,-0.0247006192803383,0.24014350771904,-0.167303919792175,-0.488630682229996,0.201197743415833,-0.230780109763145,-0.322317898273468,-0.471396803855896,0.080025814473629,0.393322467803955,0.241009846329689,0.225806996226311,-0.307810664176941,-0.03777040168643,-0.176847323775291,0.0321907252073288,-0.144715547561646,0.25040790438652,-0.0678343400359154,-0.194307371973991,0.290557831525803,1,0.0156351774930954,0.0252649541944265,0.163205862045288,-0.210106447339058,0.085084430873394,0.535523533821106,0.00806210096925497,-0.0769455060362816,0.0136810960248113,-0.0959280580282211,-0.612171232700348
"airhumidity.Mar",0.253383308649063,0.100923627614975,-0.0193464998155832,0.128114178776741,0.823512673377991,-0.103001274168491,0.351991593837738,-0.229990512132645,-0.383212894201279,0.232594564557076,0.0273101292550564,0.356310158967972,0.143236875534058,-0.284287661314011,0.119798250496387,0.071619026362896,-0.0144095821306109,0.497383922338486,-0.100410081446171,0.364079624414444,0.58230584859848,-0.19294784963131,0.297318011522293,-0.420307487249374,-0.0638855546712875,0.0102720791473985,0.386875629425049,-0.0734377726912498,-0.449422061443329,0.314075648784637,0.285831183195114,0.0564247146248817,0.497245222330093,-0.0627778545022011,-0.0159420240670443,-0.0658784285187721,-0.346410304307938,0.056917566806078,0.153037145733833,0.0156351774930954,1,0.255763411521912,0.633708417415619,0.215235039591789,0.0518597178161144,0.0803120732307434,-0.0281498450785875,0.124123483896255,-0.157625034451485,-0.281675696372986,0.100923627614975
"airhumidity.Apr",0.0306455809623003,-0.193139404058456,0.508192121982574,-0.0570586174726486,-0.0561445020139217,0.300230085849762,0.351239383220673,0.304449886083603,-0.125236332416534,0.180654585361481,-0.457207471132278,-0.190979138016701,-0.153430864214897,0.209744334220886,0.115302413702011,-0.512806355953217,0.28113716840744,-0.111194871366024,-0.774128973484039,0.00674474006518722,0.263889849185944,-0.420154750347137,0.842791259288788,-0.473974406719208,-0.087349146604538,-0.418395847082138,0.0533206537365913,0.166791945695877,-0.354278236627579,0.216671586036682,-0.241647824645042,-0.254103928804398,0.453227758407593,0.0866888612508774,0.655626475811005,0.121552214026451,-0.163712948560715,-0.093989260494709,0.54622495174408,0.0252649541944265,0.255763411521912,1,0.211934730410576,-0.154902145266533,-0.421915888786316,0.36769700050354,-0.480801045894623,-0.235238164663315,-0.319131702184677,-0.0937290042638779,-0.193139404058456
"airhumidity.May",0.204210609197617,-0.219889312982559,0.161789566278458,0.198263511061668,0.397754579782486,0.0394227392971516,0.325074702501297,-0.18368099629879,0.249689176678658,0.775143384933472,0.130986362695694,0.395792603492737,-0.119150258600712,-0.298026412725449,0.0977314412593842,0.0576195791363716,0.365753978490829,0.0139195388182998,0.124888949096203,0.0177522618323565,0.484467655420303,-0.320952206850052,0.286520510911942,-0.492756098508835,-0.00294300285167992,-0.206286862492561,0.162471115589142,0.176593855023384,-0.0630527809262276,0.449974417686462,0.638929665088654,0.348701328039169,0.0424235723912716,-0.0931594371795654,-0.283791482448578,0.0949725359678268,0.142481371760368,-0.104421012103558,0.233506962656975,0.163205862045288,0.633708417415619,0.211934730410576,1,0.412141263484955,0.32031661272049,0.528040826320648,-0.0178747531026602,0.477427542209625,-0.245710849761963,-0.249803572893143,-0.219889312982559
"airhumidity.Jun",-0.26414942741394,-0.128147050738335,-0.246205821633339,-0.0626653805375099,-0.0194346997886896,-0.0690391883254051,-0.186197385191917,0.00699620461091399,0.260159254074097,0.263954073190689,0.575313329696655,0.237262338399887,0.386407107114792,0.0650535821914673,-0.586667954921722,0.163328006863594,0.246631860733032,-0.00742780370637774,0.369733780622482,-0.414098352193832,0.431487590074539,0.167111933231354,-0.319006830453873,-0.137451648712158,-0.0541342720389366,0.0103886034339666,0.0363589227199554,0.109492912888527,0.391213774681091,0.239019021391869,0.570153713226318,0.00977651495486498,-0.381037563085556,0.166782379150391,-0.481711804866791,-0.270960927009583,0.00549085019156337,0.219073012471199,0.270295947790146,-0.210106447339058,0.215235039591789,-0.154902145266533,0.412141263484955,1,0.521723866462708,0.309868633747101,0.409738838672638,0.24952743947506,0.313218712806702,0.348072975873947,-0.128147050738335
"airhumidity.Jul",0.416053414344788,-0.297264903783798,-0.238010197877884,-0.111035078763962,-0.060757752507925,-0.0859505757689476,0.0139609491452575,-0.337391704320908,0.140147045254707,0.382894396781921,0.840019822120667,0.183324187994003,0.101669535040855,-0.196070984005928,-0.188372746109962,0.179187074303627,0.360184460878372,0.0450457334518433,0.223374962806702,-0.113249398767948,0.521505951881409,-0.179558992385864,-0.482616543769836,0.00485363556072116,0.268031001091003,0.0696552842855453,0.175857588648796,0.25933575630188,0.234157875180244,0.13756462931633,0.187872365117073,0.15099073946476,-0.30858838558197,0.12390860915184,-0.260332882404327,-0.500015079975128,0.225388646125793,0.493306636810303,0.263296067714691,0.085084430873394,0.0518597178161144,-0.421915888786316,0.32031661272049,0.521723866462708,1,0.332774341106415,0.806782066822052,0.513391017913818,0.45014825463295,0.173733532428741,-0.297264903783798
"airhumidity.Aug",-0.0670986697077751,-0.483556628227234,0.343804895877838,0.185539662837982,-0.153125777840614,-0.185476586222649,-0.0660825148224831,-0.364138394594193,0.0796994492411613,0.518818199634552,0.285203278064728,0.0643539801239967,-0.118614822626114,-0.0250365380197763,0.123044244945049,-0.261891841888428,0.343397229909897,0.0268831886351109,-0.175294905900955,-0.00623037479817867,0.18797741830349,-0.565963745117188,0.179545775055885,-0.576981067657471,-0.0245093312114477,-0.238456770777702,0.153911560773849,0.347763627767563,0.306821256875992,0.341246783733368,-0.00963824242353439,-0.043571799993515,-0.269509762525558,0.325631678104401,0.0333491899073124,0.166125386953354,0.318814843893051,-0.160324439406395,0.436621338129044,0.535523533821106,0.0803120732307434,0.36769700050354,0.528040826320648,0.309868633747101,0.332774341106415,1,0.108442977070808,0.133177474141121,-0.060688991099596,0.0990556702017784,-0.483556628227234
"airhumidity.Sep",0.131064668297768,-0.144497916102409,-0.496639668941498,0.0248378403484821,-0.0217531975358725,-0.178366988897324,0.00216331798583269,-0.217455491423607,-0.189667820930481,-0.0790368095040321,0.864666163921356,-0.204000443220139,0.164600893855095,-0.240306332707405,-0.299267530441284,-0.0244445819407701,0.0290492866188288,0.291575223207474,0.0450848042964935,0.00497264042496681,0.276958405971527,0.0264887921512127,-0.598327219486237,0.164269238710403,0.0640653148293495,0.2035873234272,0.402881056070328,0.0525321252644062,-0.023525083437562,0.184997498989105,0.0288378093391657,0.143878117203712,-0.0424340479075909,0.0737037062644958,-0.197171613574028,-0.364695608615875,-0.0534390024840832,0.371651709079742,0.0149624161422253,0.00806210096925497,-0.0281498450785875,-0.480801045894623,-0.0178747531026602,0.409738838672638,0.806782066822052,0.108442977070808,1,0.311885148286819,0.459126085042953,0.133699089288712,-0.144497916102409
"airhumidity.Oct",-0.118601433932781,0.05472781509161,0.0439163893461227,-0.186037302017212,-0.00810379069298506,0.307743847370148,0.320345968008041,-0.173597231507301,0.178222730755806,0.29637736082077,0.465775161981583,0.31483319401741,-0.344831526279449,-0.191236361861229,-0.374651372432709,0.379636257886887,0.690403461456299,-0.0247068479657173,0.162850722670555,0.0825790911912918,0.223417669534683,-0.158091589808464,-0.0287912450730801,0.0557659715414047,-0.11874271184206,0.0364949256181717,0.0360080413520336,-0.195372804999352,-0.0098914485424757,-0.207196310162544,0.315404564142227,-0.0223073773086071,-0.0765347108244896,0.0730619505047798,-0.103020064532757,0.198218494653702,-0.00217281212098897,-0.225233092904091,0.0207661110907793,-0.0769455060362816,0.124123483896255,-0.235238164663315,0.477427542209625,0.24952743947506,0.513391017913818,0.133177474141121,0.311885148286819,1,-0.0325460769236088,0.126524895429611,0.05472781509161
"airhumidity.Nov",0.157050982117653,-0.0193035621196032,-0.403881281614304,-0.0457952618598938,-0.33436781167984,-0.537239730358124,-0.328756719827652,-0.308490395545959,-0.180071488022804,-0.335906237363815,0.327856868505478,-0.260117918252945,0.79445493221283,-0.225204333662987,-0.181490376591682,-0.0744543820619583,0.0295938514173031,0.258204340934753,0.12032375484705,0.115189924836159,0.196264907717705,0.245478332042694,-0.326109707355499,0.541781067848206,0.0357777811586857,0.236933693289757,-0.283402562141418,-0.0802482962608337,0.0875077545642853,0.0115903168916702,-0.0513586960732937,0.149362027645111,-0.134508341550827,-0.248784989118576,-0.213393434882164,-0.307309448719025,0.0625908225774765,0.312570124864578,0.13396455347538,0.0136810960248113,-0.157625034451485,-0.319131702184677,-0.245710849761963,0.313218712806702,0.45014825463295,-0.060688991099596,0.459126085042953,-0.0325460769236088,1,0.215155646204948,-0.0193035621196032
"airhumidity.Dec",-0.660238564014435,-0.278480976819992,0.0497996062040329,-0.522329211235046,-0.183704376220703,0.0768002942204475,-0.249664381146431,-0.143117725849152,0.202487945556641,-0.193485915660858,0.161764606833458,0.337383419275284,0.148575738072395,0.742870032787323,-0.683804869651794,0.17029082775116,0.15806856751442,0.000476939923828468,0.0523960739374161,-0.0633518546819687,-0.111704960465431,-0.00324094714596868,-0.100729398429394,-0.127199098467827,0.0346221290528774,-0.0197312869131565,0.245800465345383,-0.291137099266052,0.363116502761841,-0.480212718248367,-0.178446173667908,-0.527493894100189,-0.280661702156067,0.619691014289856,0.116434343159199,0.0271290373057127,-0.234102055430412,-0.0323212184011936,0.225226134061813,-0.0959280580282211,-0.281675696372986,-0.0937290042638779,-0.249803572893143,0.348072975873947,0.173733532428741,0.0990556702017784,0.133699089288712,0.126524895429611,0.215155646204948,1,-0.278480976819992
"year",-0.113539651036263,1,-0.499385267496109,-0.336591273546219,0.0951542630791664,-0.0112378830090165,-0.257525563240051,0.227680176496506,-0.249793738126755,-0.346426427364349,-0.0884447619318962,0.0243665464222431,0.0432766042649746,-0.347104519605637,-0.207093819975853,-0.0129075516015291,-0.210954606533051,0.271452397108078,0.14088299870491,0.272547632455826,-0.151512622833252,0.414895474910736,-0.29866623878479,0.402488023042679,0.103408113121986,0.797766208648682,-0.257515460252762,-0.551517963409424,-0.262227445840836,-0.262000799179077,0.0888435989618301,0.045109000056982,0.177134901285172,-0.192165672779083,0.0309762805700302,0.176732435822487,0.168260604143143,-0.248868241906166,-0.666660010814667,-0.612171232700348,0.100923627614975,-0.193139404058456,-0.219889312982559,-0.128147050738335,-0.297264903783798,-0.483556628227234,-0.144497916102409,0.05472781509161,-0.0193035621196032,-0.278480976819992,1
