"","nep","year","temp.Jan","temp.Feb","temp.Mar","temp.Apr","temp.May","temp.Jun","temp.Jul","temp.Aug","temp.Sep","temp.Oct","temp.Nov","temp.Dec","precip.Jan","precip.Feb","precip.Mar","precip.Apr","precip.May","precip.Jun","precip.Jul","precip.Aug","precip.Sep","precip.Oct","precip.Nov","precip.Dec","radiation.Jan","radiation.Feb","radiation.Mar","radiation.Apr","radiation.May","radiation.Jun","radiation.Jul","radiation.Aug","radiation.Sep","radiation.Oct","radiation.Nov","radiation.Dec","airhumidity.Jan","airhumidity.Feb","airhumidity.Mar","airhumidity.Apr","airhumidity.May","airhumidity.Jun","airhumidity.Jul","airhumidity.Aug","airhumidity.Sep","airhumidity.Oct","airhumidity.Nov","airhumidity.Dec","year"
"radiation.Jun",0.253522345995489,0.883662967604541,0.120147738200717,0.318482956032447,0.666891333592669,0.350940149256448,0.920615641278202,0.97773833115131,0.308204513355653,0.270165275744576,0.723240762882901,0.456956115134721,0.503292113651125,0.0321966856302596,0.344636837762778,0.338188996473867,0.274943524598608,0.948214051796652,0.408209107555001,0.733056699770427,0.823669007372045,0.544579564310104,0.546623325782397,0.408136738238215,0.331520424430182,0.469129892190437,0.93339792508929,0.952599161878959,0.36847427515335,0.0350652176650339,0.0380580254648053,NA,0.645680411742716,0.0067790746489016,0.0620051558057946,0.925516281311972,0.181335352649624,0.995385118888387,0.17772483077863,0.9025005442072,0.854729688198088,0.402170748677201,0.242931284979702,0.974712764998797,0.622444101255517,0.887604484821739,0.639110918581042,0.94233611080543,0.626246371710601,0.0639421480304683,0.883662967604541
"radiation.Jul",0.66748717198495,0.562639129419334,0.77971263504956,0.941352821158443,0.103482027521442,0.661716175821291,0.0373649274431096,0.726287418763373,0.103664175368504,0.461091220109962,0.26723585074364,0.279835264326918,0.95516999414693,0.468810269504948,0.839629681938433,0.165431193758122,0.608601169009065,0.194902266624671,0.00810448984879009,0.0402806712352961,0.682457026845844,0.565914505817949,0.0838230863693712,0.991113145826891,0.955702864856128,0.852364485648067,0.106755440439006,0.2954857676138,6.37438235528975e-09,0.398950276008486,0.556559884439776,0.645680411742716,NA,0.278213814260814,0.118103055995764,0.614361524033162,0.0890483330608611,0.752992711607642,0.942120828834297,0.563283794483549,0.0838331366603255,0.119853034644443,0.890550200367284,0.198949056203859,0.30496743038596,0.373218810653978,0.890523320097563,0.803741328005076,0.661306165437877,0.352972879973599,0.562639129419334
"radiation.Aug",0.275789544702203,0.529378112632634,0.717486979456369,0.16168912597013,0.959442014515933,0.82382999704488,0.230202382902951,0.95705651410681,0.753367608744941,0.926302957635883,0.450547824358018,0.0712207863318737,0.550818282595738,0.00488676202996485,0.256920616292081,0.941189594334242,0.790643433317268,0.587016089136717,0.964896537820153,0.567820681114962,0.666401593284527,0.897691243292987,0.855698907714483,0.015734464053204,0.659660431229094,0.858122165657161,0.235391571914403,0.631019735259048,0.166836704252785,0.039111449915167,0.430101564699005,0.0067790746489016,0.278213814260814,NA,0.1652574125486,0.894228916852443,0.923905073198829,0.990737228579473,0.597784033354758,0.916855130151906,0.838556084813896,0.778252684241946,0.762114733339044,0.586035633760171,0.686724991804022,0.277602196788707,0.810880692611649,0.81250099731369,0.412426376481686,0.0238835948129728,0.529378112632634
"radiation.Sep",0.785204278334071,0.919982696810749,0.411379581212358,0.108566656698624,0.651278457249169,0.264332204283487,0.56864732062406,0.347435484109017,0.209549958049355,0.530579691978106,0.375170559555401,0.741083497511377,0.365670689957416,0.197633008723862,0.950430707897494,0.1178248034572,0.53103547765485,0.767857530457933,0.0011165207609074,0.577834322744168,0.526423444054957,0.380698132559769,0.0707477245753474,0.324383685274476,0.942390259988867,0.773034410302429,0.553684669743927,0.626224257176245,0.173660422897524,0.211747791930542,0.0196823718462185,0.0620051558057946,0.118103055995764,0.1652574125486,NA,0.939790648877221,0.681722689803151,0.899804604487541,0.355325268161669,0.637140282639749,0.958775305191904,0.014977630613124,0.347400029957087,0.0955503960991386,0.390329033461744,0.913872754759092,0.518494789871561,0.737693116971975,0.483924303264852,0.704834692238321,0.919982696810749
"radiation.Oct",0.028442687711268,0.563541425023382,0.626651623583011,0.470440010153311,0.937842126278888,0.616688371128718,0.95675046599562,0.475694800136468,0.743653099290664,0.466147272762938,0.23323910045979,0.766168867428078,0.495866819679941,0.74609535585414,0.899749318137726,0.724584244290594,0.898092472593788,0.434402001265041,0.857499740229413,0.106645601360325,0.0167581454522172,0.891951640692734,0.297073140105065,0.951662359514565,0.140085523856493,0.749177975259561,0.865321085577245,0.068740003536925,0.623775821881484,0.733656814780498,0.94778884454885,0.925516281311972,0.614361524033162,0.894228916852443,0.939790648877221,NA,0.178986901729386,2.1467494448757e-11,0.174177757177366,0.409283219112259,0.83068352218433,0.69241830871208,0.757608321601464,0.370550123924521,0.0818535421872393,0.587533341654767,0.220503526746887,0.516231383563019,0.307080475521631,0.929897327233626,0.563541425023382
"radiation.Nov",0.286484914158449,0.601159220433206,0.357401717577667,0.618586716951067,0.207721624559424,0.419667762026049,0.0397930969954414,0.721974274929948,0.23642419160334,0.18494828916167,0.997901857639911,0.653506640864639,0.96276614815336,0.628905998261712,0.534782262273477,0.303769453899352,0.837666041344143,0.614487572181037,0.250101935205673,0.452279114426728,0.954705510178587,0.510501121508263,0.286507382361865,0.847356348251135,0.272872205191392,0.258652711918484,0.205697015709146,0.872658203864339,0.220443730386662,0.855105171709098,0.350166771634322,0.181335352649624,0.0890483330608611,0.923905073198829,0.681722689803151,0.178986901729386,NA,0.669875088912634,0.248533293709491,0.834083904429807,0.269996076626285,0.611167325161989,0.658681544875074,0.986487904039889,0.481225591618179,0.312480966399735,0.868989411968316,0.99465287883022,0.846769649835945,0.463964071205549,0.601159220433206
"radiation.Dec",0.0224077021676603,0.412264840661262,0.722019621140825,0.558420253390856,0.964351422746071,0.608562097359672,0.782188941472681,0.539891532148355,0.748460727995985,0.46642889341582,0.27822672681345,0.911159094478835,0.518277618239208,0.763939732554567,0.781719598150446,0.784908035270429,0.926895271539327,0.412366638893513,0.982635981478815,0.143048921323232,0.0231024103583914,0.953140411112268,0.378687914863454,0.926748228032223,0.12385036634239,0.619716808956936,0.976145655224194,0.0508848976327807,0.748467736687244,0.607698493135167,0.830954202468932,0.995385118888387,0.752992711607642,0.990737228579473,0.899804604487541,2.1467494448757e-11,0.669875088912634,NA,0.135067568800449,0.524709746617804,0.853473052085373,0.760051362329111,0.734241181393537,0.472080023310547,0.086704665638174,0.600822573870459,0.21116084485672,0.459390343861268,0.298441897221458,0.916519135035466,0.412264840661262
"airhumidity.Jan",0.483798789171677,0.0128270537258699,0.0177367802046802,0.876476435110851,0.54624070792523,0.351524291338249,0.153672515080751,0.847054190778956,0.855563978942816,0.285040388933501,0.614635684771818,0.908931969639341,0.990875945209928,0.393022704771496,0.915914953416265,0.822327202785861,0.0237556171427666,0.293175292040899,0.14455370317565,0.32998161587348,0.0485196530017729,0.0480021009768423,0.0915281342431977,0.322438752518486,0.891652097038367,0.00571184985813522,0.930565371699022,0.0232413300472154,0.663166645179171,0.466338891336034,0.413213610465322,0.17772483077863,0.942120828834297,0.597784033354758,0.355325268161669,0.174177757177366,0.248533293709491,0.135067568800449,NA,0.335517096112312,0.61767891560758,0.0534455043985103,0.442607739709552,0.371771757236556,0.384760225500045,0.135774523020165,0.961306729700321,0.946314892625683,0.662602366026338,0.459404585952772,0.0128270537258699
"airhumidity.Feb",0.692873040016889,0.0261575255866893,0.0727466112546133,0.00780580677208564,0.864753877630156,0.132267942868701,0.796774892889615,0.00645091085312366,0.452472587722159,0.791356618609709,0.826165189797021,0.748199925116726,0.846053813179185,0.584862070423187,0.0221877175554548,0.681450797109864,0.938663615935778,0.628792539528995,0.936160423784779,0.429366987007283,0.584847788031264,0.0902010102172039,0.509814217490584,0.448105382813796,0.282806883193884,0.103922165593273,0.79495661019953,0.183646853474013,0.427653222759631,0.458216511854611,0.306251387020092,0.9025005442072,0.563283794483549,0.916855130151906,0.637140282639749,0.409283219112259,0.834083904429807,0.524709746617804,0.335517096112312,NA,0.959568196336333,0.934704642089173,0.594207059248276,0.490841385619159,0.782267175074151,0.0592788223137859,0.979146189127489,0.802706515292538,0.96461831555316,0.755236220887316,0.0261575255866893
"airhumidity.Mar",0.426827583709655,0.742867191724,0.949980638508576,0.676601734588129,0.000540583213086254,0.737739447387585,0.238209762442962,0.449703470098815,0.196183258282183,0.444443550493453,0.929430420465005,0.232097378730146,0.640621361076442,0.346520964517468,0.696665780481867,0.816146593713422,0.962735468015506,0.0837332291600497,0.744136167083448,0.221342860430957,0.036786151226893,0.527671070665678,0.323872122203525,0.15271687341526,0.83574193514429,0.973431370001567,0.191581016593148,0.811552037798911,0.123385481224561,0.295995508390136,0.343794113718748,0.854729688198088,0.0838331366603255,0.838556084813896,0.958775305191904,0.83068352218433,0.269996076626285,0.853473052085373,0.61767891560758,0.959568196336333,NA,0.398998094627319,0.0200396368239235,0.480068761262381,0.86638380593337,0.794237265238848,0.927265667212196,0.686206581190724,0.607045865202989,0.351162103714653,0.742867191724
"airhumidity.Apr",0.924677497970051,0.527253384161995,0.0761988995853342,0.853113470535427,0.855444293373537,0.318926241464805,0.239284259077087,0.311834915976277,0.683523729518731,0.554773852699883,0.116232160235283,0.531972213622286,0.616763687945459,0.491606178633559,0.707590083230033,0.0731311599217608,0.352123170995829,0.717616187567341,0.00189641101796512,0.982553226567643,0.383649340163219,0.152881684411094,0.000297570450790374,0.101785160945388,0.776602030160846,0.154787970336303,0.862651323736879,0.586013836653168,0.234961324980906,0.477071230224835,0.426393377186906,0.402170748677201,0.119853034644443,0.778252684241946,0.014977630613124,0.69241830871208,0.611167325161989,0.760051362329111,0.0534455043985103,0.934704642089173,0.398998094627319,NA,0.48698837701112,0.613348104208726,0.150988340138801,0.216441827002943,0.0962703531538247,0.439134667236106,0.287864117653573,0.760698337599743,0.527253384161995
"airhumidity.May",0.524365434737428,0.470389026779528,0.597455199048382,0.516134154419162,0.178314874214082,0.898254696945213,0.278473064414795,0.548047939421915,0.41067369679523,0.00185395213738282,0.669716602991549,0.180662896145042,0.698237054071617,0.322665057208696,0.750764683456564,0.851683665871676,0.219065968088327,0.964002016505675,0.684360834591376,0.95409838607203,0.0933943468672949,0.284968204422849,0.342580117326281,0.0871113825712606,0.992386846620632,0.49893590989226,0.595891267910824,0.563852250264259,0.837857458754975,0.122868526908482,0.018732772903082,0.242931284979702,0.890550200367284,0.762114733339044,0.347400029957087,0.757608321601464,0.658681544875074,0.734241181393537,0.442607739709552,0.594207059248276,0.0200396368239235,0.48698837701112,NA,0.161691327637551,0.285977334380349,0.0636165568052593,0.95378196570642,0.0989694105595258,0.418413573987241,0.410452221067142,0.470389026779528
"airhumidity.Jun",0.406748194446899,0.676522802458746,0.417446621979628,0.838841928142539,0.949752859847953,0.822673095984153,0.542481931339049,0.981902851270064,0.390656632014651,0.383529286486869,0.0396707172282036,0.435090905676246,0.192165892427223,0.832776471123963,0.0350657951359552,0.593927255838551,0.416615237053828,0.980786609213519,0.213711929444432,0.15951026397242,0.140965494884897,0.585284939571329,0.28806337350812,0.654305504499231,0.860573778205431,0.973130078126361,0.906129376947038,0.721782833428557,0.186218730455951,0.431596493530339,0.0419017471513425,0.974712764998797,0.198949056203859,0.586035633760171,0.0955503960991386,0.370550123924521,0.986487904039889,0.472080023310547,0.371771757236556,0.490841385619159,0.480068761262381,0.613348104208726,0.161691327637551,NA,0.0674489612111717,0.302860510660386,0.164394888042678,0.410986930228659,0.297386567562909,0.243839318232182,0.676522802458746
"airhumidity.Jul",0.17854827671243,0.323962715259072,0.433601551004977,0.718007079638452,0.843692754806523,0.780099346190165,0.963894985803072,0.259586170953306,0.647917235654193,0.196586694038547,0.000325755677185624,0.548839114472991,0.741025116054062,0.520879124783575,0.537689787231545,0.558047633253096,0.226695652535134,0.883825140735341,0.463200729661837,0.712595974473904,0.0675839931821893,0.557217183780403,0.0948388536407285,0.987444576788177,0.375948687825363,0.821113519270111,0.565504818812979,0.392212336661924,0.441300329438789,0.654037293698942,0.538790472203899,0.622444101255517,0.30496743038596,0.686724991804022,0.390329033461744,0.0818535421872393,0.481225591618179,0.086704665638174,0.384760225500045,0.782267175074151,0.86638380593337,0.150988340138801,0.285977334380349,0.0674489612111717,NA,0.266575150310767,0.000859629800149087,0.0727487128047084,0.122706131236762,0.570283436559491,0.323962715259072
"airhumidity.Aug",0.835861604679774,0.0941033649230478,0.250061008207731,0.543934417426581,0.617472839358008,0.544073800080692,0.830165835713328,0.221262696421813,0.795776921558381,0.0692651237035622,0.344901979177997,0.834552423980159,0.699536234324758,0.935293851622736,0.688811644855139,0.387394027514409,0.250660186306027,0.930531228362224,0.566769115325,0.983883585636141,0.538559307201984,0.0437790819514887,0.557246687697364,0.0389683531714091,0.936653920083322,0.432713410276929,0.615646964120139,0.244287105886599,0.307889242021748,0.253835035835836,0.975070310467288,0.887604484821739,0.373218810653978,0.277602196788707,0.913872754759092,0.587533341654767,0.312480966399735,0.600822573870459,0.135774523020165,0.0592788223137859,0.794237265238848,0.216441827002943,0.0636165568052593,0.302860510660386,0.266575150310767,NA,0.724356768389342,0.664480020310253,0.843867701099653,0.74748577138093,0.0941033649230478
"airhumidity.Sep",0.684732240758365,0.637652201068038,0.0842702907862014,0.935806425664362,0.943766589616895,0.559880605636364,0.994403753301984,0.475439222966235,0.534845517115325,0.797443044817133,0.000136416350531965,0.503810166454916,0.591014465380036,0.429044631321696,0.320556344314563,0.936820968817925,0.924947455030058,0.33374999612476,0.883724988809223,0.987136756618028,0.359628946732413,0.931548226821772,0.0307557074733933,0.591772861194293,0.835285417266937,0.504693154675803,0.172271699869532,0.86466557978286,0.939193466712983,0.545132952157684,0.925492466153148,0.639110918581042,0.890523320097563,0.810880692611649,0.518494789871561,0.220503526746887,0.868989411968316,0.21116084485672,0.961306729700321,0.979146189127489,0.927265667212196,0.0962703531538247,0.95378196570642,0.164394888042678,0.000859629800149087,0.724356768389342,NA,0.299558754794068,0.114513082516853,0.663235454439301,0.637652201068038
"airhumidity.Oct",0.713534501663188,0.859058707295136,0.886720717171377,0.542835299771377,0.979038373710328,0.306361839038538,0.285930681684744,0.570590642364671,0.560203295118262,0.32547880664863,0.108688064621324,0.294768898448276,0.248555884958197,0.53140938196421,0.207208844981152,0.200743565127824,0.00899463494959996,0.936144355005159,0.595020888143817,0.78854576548469,0.463112984010169,0.605968494111747,0.925612473820872,0.856409792297035,0.699225855711012,0.905779647064237,0.907031736168179,0.52239411626335,0.974415572739543,0.497003107268196,0.293845672534355,0.94233611080543,0.803741328005076,0.81250099731369,0.737693116971975,0.516231383563019,0.99465287883022,0.459390343861268,0.946314892625683,0.802706515292538,0.686206581190724,0.439134667236106,0.0989694105595258,0.410986930228659,0.0727487128047084,0.664480020310253,0.299558754794068,NA,0.915940197156955,0.680421536071584,0.859058707295136
"airhumidity.Nov",0.625938954126688,0.95009152746154,0.171108098408951,0.881904122149738,0.264150838081326,0.0583142903563356,0.272745466546022,0.305129035670843,0.556073686031006,0.261822655914074,0.274138823366225,0.390734644695954,0.00117761954195172,0.459449204410273,0.552912938584039,0.808986266944339,0.923544162889614,0.394354973774844,0.695392336333071,0.707864088198837,0.520458670179427,0.41886819799965,0.27685603378769,0.0558157680100044,0.907623950635749,0.435746197198255,0.34808991626105,0.794397518623337,0.776205652850048,0.970023057088412,0.867664436201283,0.626246371710601,0.661306165437877,0.412426376481686,0.483924303264852,0.307080475521631,0.846769649835945,0.298441897221458,0.662602366026338,0.96461831555316,0.607045865202989,0.287864117653573,0.418413573987241,0.297386567562909,0.122706131236762,0.843867701099653,0.114513082516853,0.915940197156955,NA,0.480234681122532,0.95009152746154
"airhumidity.Dec",0.0194541185828769,0.356884258550841,0.87165141787229,0.0670748510471673,0.547996114395959,0.803072277020062,0.410721709963619,0.64090215838216,0.507046323074568,0.526498178900055,0.597512503052728,0.259598613243607,0.628085041116423,0.00362300993405817,0.0099578849435531,0.57806344509566,0.606021640080844,0.99876620482178,0.865013192500351,0.83709759526263,0.71636880782769,0.991616127890665,0.743347062943466,0.678800243156606,0.91059687223061,0.948986941977007,0.418238421924248,0.334510339485538,0.222659118674623,0.0967373940460226,0.559703510880665,0.0639421480304683,0.352972879973599,0.0238835948129728,0.704834692238321,0.929897327233626,0.463964071205549,0.916519135035466,0.459404585952772,0.755236220887316,0.351162103714653,0.760698337599743,0.410452221067142,0.243839318232182,0.570283436559491,0.74748577138093,0.663235454439301,0.680421536071584,0.480234681122532,NA,0.356884258550841
"year",0.725333296724804,0,0.0823007892397114,0.26078987068053,0.757157029600694,0.970934233658208,0.395643322328844,0.454395250773955,0.410471259188805,0.246228407276538,0.773864997672004,0.937022298335913,0.888361667934579,0.245242824095325,0.497220753527952,0.966617805684152,0.489052194542703,0.369648616902066,0.646176805260598,0.367643821357353,0.621227566900846,0.158627397245521,0.321577000460959,0.172730312006025,0.736736508511508,0.00108437913080706,0.395662514639577,0.0507170535397838,0.386763706579142,0.38718932858346,0.772869230838913,0.883662967604541,0.562639129419334,0.529378112632634,0.919982696810749,0.563541425023382,0.601159220433206,0.412264840661262,0.0128270537258699,0.0261575255866893,0.742867191724,0.527253384161995,0.470389026779528,0.676522802458746,0.323962715259072,0.0941033649230478,0.637652201068038,0.859058707295136,0.95009152746154,0.356884258550841,NA
