"","nep","year","temp.Jan","temp.Feb","temp.Mar","temp.Apr","temp.May","temp.Jun","temp.Jul","temp.Aug","temp.Sep","temp.Oct","temp.Nov","temp.Dec","precip.Jan","precip.Feb","precip.Mar","precip.Apr","precip.May","precip.Jun","precip.Jul","precip.Aug","precip.Sep","precip.Oct","precip.Nov","precip.Dec","radiation.Jan","radiation.Feb","radiation.Mar","radiation.Apr","radiation.May","radiation.Jun","radiation.Jul","radiation.Aug","radiation.Sep","radiation.Oct","radiation.Nov","radiation.Dec","airhumidity.Jan","airhumidity.Feb","airhumidity.Mar","airhumidity.Apr","airhumidity.May","airhumidity.Jun","airhumidity.Jul","airhumidity.Aug","airhumidity.Sep","airhumidity.Oct","airhumidity.Nov","airhumidity.Dec","year"
"radiation.Jun",0.0168833026170172,0.0386125480374271,0.978726733314489,0.909212911372145,0.945751422281614,0.84494474467028,0.917317978213786,0.493952011684639,0.63300574472163,0.723826471270367,0.26593920348478,0.274400380704924,0.901445883504966,0.545850676841979,0.335115274912437,0.503978489228582,0.837554460955167,0.795762287376613,0.647852412445922,0.493030945256865,0.873221704678208,0.170098543362687,0.913694469360441,0.766289768060089,0.148585196875275,0.179926022690187,0.0057865177041212,0.31075227332469,0.0180394636079551,0.173066629212012,0.0055295853653099,NA,0.00118202221427843,0.000349682680232721,0.425973565521983,0.182826491909491,0.624502608483446,0.663170483789606,0.77661190068544,0.741953065539858,0.959138658997822,0.271153558544226,0.690957094081661,0.876713008576191,0.0998102109450636,0.790428137876376,0.350187667731441,0.907480513536347,0.723368757050496,0.784242112516669,0.0386125480374271
"radiation.Jul",0.0575887378366673,0.0972047456001408,0.712850395633111,0.620065601199509,0.606703566247541,0.840416742930908,0.773352480227703,0.24843446569652,0.955479587118481,0.89927924055076,0.232590853868385,0.278490302226082,0.9964512655763,0.482595391602128,0.324863028485999,0.796104935921622,0.492464321422601,0.800810582221086,0.285654068554822,0.640484332311147,0.770465575224701,0.350200177277911,0.841206924741038,0.588538825316129,0.38932219632326,0.362655547278033,0.0634483602259923,0.626142626397415,0.00128106834479946,0.47789447882068,0.0559129237489353,0.00118202221427843,NA,0.00680401926327256,0.84372329752211,0.0429304515588351,0.677023004331824,0.727056714302156,0.40804545528185,0.887948045628216,0.574535862706256,0.431696729975519,0.306217877371473,0.991529664518978,0.163924109077506,0.868806804392469,0.376760218142889,0.987285637720073,0.547933202929142,0.749944851508368,0.0972047456001408
"radiation.Aug",0.00125447754766261,0.0193283063971956,0.928456921310849,0.95580029601056,0.91485621077572,0.861354476051261,0.935516858766582,0.41198904573362,0.841565476349116,0.727665395951165,0.122858605898045,0.468877578169408,0.973475463731984,0.687756268290772,0.253021545647388,0.429451955195138,0.81462539155377,0.921980318967271,0.898994140929269,0.731413215094576,0.96597398820648,0.256647531763999,0.708188718372123,0.598712899093972,0.125118483647866,0.153183809409499,0.00278218458649149,0.13398594521987,0.0332767192827768,0.157685123237506,0.00461069869722963,0.000349682680232721,0.00680401926327256,NA,0.413810360623901,0.221470666473163,0.428710302077182,0.459411856009509,0.688401525551761,0.44440695004219,0.839342799264903,0.383055348842406,0.738301026847159,0.990171324883152,0.214972511886595,0.618272916848425,0.357901406332052,0.986128812123097,0.738215531978388,0.876749611290945,0.0193283063971956
"radiation.Sep",0.463014019766659,0.73293410808959,0.398391306157162,0.872492985872177,0.293203103693781,0.917015872044929,0.0174522777029815,0.583512000732366,0.278685622420166,0.00735780880486314,0.980554833937461,0.512368110037635,0.526457420474655,0.987412535067098,0.446173807862679,0.135093413448012,0.529987148675474,0.083179392072998,0.330425901875673,0.224601775675354,0.275889418146024,0.422535498690239,0.107791193804041,0.413389728140372,0.311090475613751,0.0155629280914433,0.0848051621978221,0.104644393755639,0.66566809887063,0.000723350275621204,0.0765961173589016,0.425973565521983,0.84372329752211,0.413810360623901,NA,0.331098119435929,0.963436557124132,0.937953306398707,0.23407673282931,0.462645269707902,0.418891141632492,0.248178988653128,0.0412835214931448,0.82350637224746,0.629958418512745,0.382777136492379,0.975682784673102,0.611032037806095,0.439920144226341,0.815915546522541,0.73293410808959
"radiation.Oct",0.335660385926812,0.300134000536633,0.463150883259916,0.658912032385369,0.21562898325398,0.559497567672965,0.209306608618582,0.218584114375202,0.627650981619013,0.215982112384463,0.347930212104937,0.730025548896052,0.865344807127583,0.689817595721405,0.759986550146406,0.680550648283697,0.248077096334374,0.320985698767027,0.0988789345106533,0.864874880654689,0.471661302800336,0.808688851195277,0.334257429360236,0.142438374034057,0.877524151556613,0.770973955417947,0.645511460523955,0.656228066505838,0.00429248121369064,0.620305929522883,0.63632728921593,0.182826491909491,0.0429304515588351,0.221470666473163,0.331098119435929,NA,0.0940941945922034,0.626599669890639,0.188923868645366,0.6264665092005,0.16687065908021,0.913466179427787,0.029810681149308,0.886734192612726,0.447658468570835,0.64363401161186,0.486027633601332,0.758932406035712,0.427767604083496,0.858177980647454,0.300134000536633
"radiation.Nov",0.392369529992211,0.611886110643431,0.990970812100862,0.922682801397673,0.432834914443794,0.043424561390248,0.632010188697171,0.505589314788301,0.685268383413598,0.719272843997338,0.328834955554909,0.506592519425544,0.262367912679276,0.2561228568092,0.238490448655093,0.746093684175162,0.260204306562273,0.313379252711893,0.507367663763252,0.391119123115675,0.250581080993333,0.706586921676072,0.589473251447749,0.00864031101436824,0.765536753898304,0.553132571555095,0.546891458115219,0.26630504509641,0.66400449850457,0.847911034178914,0.639162190667911,0.624502608483446,0.677023004331824,0.428710302077182,0.963436557124132,0.0940941945922034,NA,2.12398894028354e-08,0.615392398673621,0.541102917736951,0.163238961763732,0.332760852933121,0.9564367399249,0.788951600135499,0.889090244919159,0.22957584970113,0.997573357613508,0.909861201163752,0.325417246626417,0.148972945065016,0.611886110643431
"radiation.Dec",0.416214596555083,0.643350006980951,0.9875346099845,0.908995362774966,0.408297328273957,0.0403812298468531,0.662707464860511,0.534026342356483,0.694996118856889,0.687394686902956,0.348269485165419,0.518419492274598,0.2658484004159,0.264837681846821,0.243367299033325,0.754636810405889,0.241502717173001,0.330260069823164,0.472570690973948,0.391118012460772,0.261467385252001,0.718482082127238,0.56331305571862,0.0104945287999509,0.775250046627404,0.547938141227276,0.563532532885593,0.259223358337533,0.719833792492628,0.837022063741477,0.657330700167139,0.663170483789606,0.727056714302156,0.459411856009509,0.937953306398707,0.626599669890639,2.12398894028354e-08,NA,0.647210051504322,0.528702546398627,0.1480263386075,0.332741191051703,0.907254848094739,0.783581500438051,0.86052579099318,0.220685734503774,0.976826081902116,0.916002490390129,0.3424035225793,0.152001034742255,0.643350006980951
"airhumidity.Jan",0.723694822274574,0.96416079942936,0.00746349813831149,0.105257841391183,0.156655017434063,0.988107609911988,0.180488691810742,0.00105450751683733,0.03775288997601,0.204438942000107,0.0712695873297466,0.880197253153251,0.376134125154657,0.734161208557079,0.394343943273276,0.866110113740197,0.569838481933069,0.00700986199314579,0.262939946819763,0.56213772101669,0.0113583293663231,0.179700324324588,0.88166438411212,0.242474217280922,0.376608713932987,0.975960861061842,0.857794919076736,0.805224618914767,0.310701486564936,0.410448984671671,0.91721743491885,0.77661190068544,0.40804545528185,0.688401525551761,0.23407673282931,0.188923868645366,0.615392398673621,0.647210051504322,NA,0.501120290568831,0.276047343128564,0.327311612009382,0.120113077386148,0.105342347096178,0.513682116893043,0.759944553909874,0.614693762507187,0.970633513225128,0.228066496160327,0.938413502051219,0.96416079942936
"airhumidity.Feb",0.147509452560863,0.168091577920643,0.555164220791286,0.0542446863457211,0.803062057655893,0.675258832963789,0.794861420876565,0.594520521701198,0.947545044916667,0.69886844102317,0.477428670696467,0.238175863156614,0.744283164678051,0.274980117210748,0.931258551701133,0.437836406531551,0.0151639811369271,0.534380308992136,0.0650387373786039,0.448900910600953,0.371130491471562,0.67261774829739,0.397702004720352,0.926998218253011,0.161352123310745,0.724357272550934,0.358552576506624,0.0310187980926202,0.884961188494824,0.393981539381689,0.486375104788271,0.741953065539858,0.887948045628216,0.44440695004219,0.462645269707902,0.6264665092005,0.541102917736951,0.528702546398627,0.501120290568831,NA,0.144974445904959,0.856090717315703,0.541121874362386,0.669778278490186,0.907731784099231,0.684197360035065,0.891525684000287,0.575953547116083,0.483274801001787,0.481033689734827,0.168091577920643
"airhumidity.Mar",0.653837533616669,0.510282729028438,0.385820308209684,0.229168656627782,0.0249827182764661,0.194276862976869,0.850627669085072,0.305237313597316,0.321912793686778,0.46155303157883,0.968759026691672,0.878494270392225,0.371062345391368,0.573192101082719,0.788691775420462,0.547301221003665,0.0120377372062661,0.671368035869519,0.00645438778212681,0.979418889460248,0.72283562046579,0.271125010909512,0.774583213066143,0.660033787098285,0.167577508176296,0.705593392466889,0.60673813851418,0.220950472459788,0.572067212882299,0.4246764014482,0.710364517194157,0.959138658997822,0.574535862706256,0.839342799264903,0.418891141632492,0.16687065908021,0.163238961763732,0.1480263386075,0.276047343128564,0.144974445904959,NA,0.382885477770683,0.120511112903926,0.679659578820609,0.701295543773456,0.902283958681311,0.682037050008126,0.537753024687421,0.692065799197104,0.301635541299717,0.510282729028438
"airhumidity.Apr",0.667914061083118,0.686715075660667,0.146105476196848,0.868177616093845,0.120607870358147,0.175913801052661,0.240396260925066,0.575905469036895,0.150596594319702,0.120658893183517,0.583983667035254,0.0142921011900325,0.985630029253923,0.138372511503803,0.493194909606842,0.842789491033116,0.938800303661264,0.412564806781409,0.920125644419905,0.457963349651942,0.673814122737401,0.0481364567904818,0.795339966299911,0.646952334567178,0.448238845067371,0.284333627317021,0.239126664294143,0.635656447709571,0.649233368583423,0.256862481603755,0.250474336317368,0.271153558544226,0.431696729975519,0.383055348842406,0.248178988653128,0.913466179427787,0.332760852933121,0.332741191051703,0.327311612009382,0.856090717315703,0.382885477770683,NA,0.486005171758163,0.430794837105465,0.203478760601144,0.543069806519553,0.845712693327495,0.792650776259533,0.879201723165355,0.150347399762452,0.686715075660667
"airhumidity.May",0.781210511797358,0.743425461304918,0.438055727424052,0.759280948347541,0.0451515521038786,0.638938073931705,0.0634879314437709,0.22489185615414,0.194993422587586,0.0752543990159158,0.610072407780382,0.774009067111368,0.889132810330439,0.856274012193411,0.843804274243035,0.176460442383481,0.23608027998897,0.178671638020717,0.0500972309546037,0.272188087202163,0.397279535479703,0.614310785642575,0.347901916246334,0.359916050590337,0.470251702969152,0.271517439402108,0.663343698339245,0.380415875055143,0.120493200928074,0.113844526906209,0.644441915272203,0.690957094081661,0.306217877371473,0.738301026847159,0.0412835214931448,0.029810681149308,0.9564367399249,0.907254848094739,0.120113077386148,0.541121874362386,0.120511112903926,0.486005171758163,NA,0.806228349314962,0.905780303803034,0.814335064938259,0.945425518481764,0.25903168212086,0.744808546481554,0.817183055471878,0.743425461304918
"airhumidity.Jun",0.999944694909878,0.510384506461075,0.0262747174079001,0.0423351005047956,0.687761759513355,0.94453378474148,0.890199427461938,0.067059051218437,0.21354370347064,0.975125068304393,0.13953835529434,0.927717161983695,0.39676680051518,0.797735102283577,0.339250542972916,0.324082456995389,0.970720660299167,0.237375125375142,0.961468982544736,0.76763250715538,0.0975781913560474,0.115258113743908,0.383045475898617,0.814706819177027,0.465718648795806,0.311746259110198,0.953297656308267,0.719287459093668,0.801360105062907,0.770504531606287,0.835889743048153,0.876713008576191,0.991529664518978,0.990171324883152,0.82350637224746,0.886734192612726,0.788951600135499,0.783581500438051,0.105342347096178,0.669778278490186,0.679659578820609,0.430794837105465,0.806228349314962,NA,0.326289064290489,0.480508893273741,0.659393366786769,0.41995560761558,0.44586037127415,0.90930551005895,0.510384506461075
"airhumidity.Jul",0.419296334520117,0.120944569537211,0.572717382345658,0.797490529427788,0.361904215372412,0.899914157701831,0.842981709131787,0.553535564356517,0.0390412849669322,0.996259222775917,0.888921983548254,0.178943795441681,0.724116001589478,0.265855255522649,0.526133572806182,0.527560628509655,0.794652412667169,0.433871745242829,0.944785524009272,0.117288733863754,0.458575349318547,0.00824582190466883,0.241694196290117,0.626429389623496,0.0519050601078499,0.750364608245434,0.216352583116821,0.947199692774512,0.168075418715957,0.393713840838432,0.197792571578695,0.0998102109450636,0.163924109077506,0.214972511886595,0.629958418512745,0.447658468570835,0.889090244919159,0.86052579099318,0.513682116893043,0.907731784099231,0.701295543773456,0.203478760601144,0.905780303803034,0.326289064290489,NA,0.234799145826469,0.132215054495666,0.293782709464598,0.472528509833296,0.33942082454779,0.120944569537211
"airhumidity.Aug",0.579278799209474,0.695419033037507,0.840047641828931,0.796464202379601,0.832022032676039,0.645177918394781,0.467910323581544,0.409324980171133,0.310502264496845,0.129375056207224,0.563642666791959,0.801352066541282,0.517181955380912,0.851958452214299,0.00390921669873401,0.747768849064413,0.768844824020682,0.883306785467618,0.985152030782729,0.400421496939779,0.650064457269973,0.565774252168577,0.0086128264955101,0.273056008419922,0.503170608860315,0.162721607464136,0.505943770688467,0.169132024361353,0.804356007455141,0.492210461296265,0.551282407534066,0.790428137876376,0.868806804392469,0.618272916848425,0.382777136492379,0.64363401161186,0.22957584970113,0.220685734503774,0.759944553909874,0.684197360035065,0.902283958681311,0.543069806519553,0.814335064938259,0.480508893273741,0.234799145826469,NA,0.146444749446779,0.279633956728078,0.470694383910573,0.793294808715222,0.695419033037507
"airhumidity.Sep",0.406107766994978,0.167552092207631,0.29018712771591,0.709844118288646,0.649221038032151,0.965816581318019,0.519923930658781,0.728667113151303,0.507110300781158,0.362509821095967,0.269762411344059,0.795752069063892,0.118742516699113,0.387270491006929,0.435758667978545,0.111834811078205,0.693887752338699,0.701675309402485,0.691020664579769,0.229101075052747,0.730345843832558,0.463029894704246,0.257856970676493,0.758930615674267,0.120537115119509,0.841029728966564,0.456366041984839,0.918372787019549,0.293592578063989,0.641638706636653,0.402433436702895,0.350187667731441,0.376760218142889,0.357901406332052,0.975682784673102,0.486027633601332,0.997573357613508,0.976826081902116,0.614693762507187,0.891525684000287,0.682037050008126,0.845712693327495,0.945425518481764,0.659393366786769,0.132215054495666,0.146444749446779,NA,0.0551190558619223,0.0802016644598575,0.48865457212607,0.167552092207631
"airhumidity.Oct",0.783497935049086,0.957574612369617,0.483836556077944,0.353209129693849,0.167259541128771,0.540932139171373,0.642665576362293,0.91295120734722,0.259631803627212,0.981901319874468,0.84365113738493,0.392181170066849,0.0896929370146151,0.152314064759164,0.437086015190224,0.116573230080965,0.837330103220352,0.975864606608905,0.527146889520243,0.0342173382980668,0.719555390331091,0.602175287693919,0.495379734202626,0.501877949317473,0.433566242250435,0.602834825422484,0.813288323122644,0.797905365529425,0.915627021059345,0.503977747326038,0.684762425017102,0.907480513536347,0.987285637720073,0.986128812123097,0.611032037806095,0.758932406035712,0.909861201163752,0.916002490390129,0.970633513225128,0.575953547116083,0.537753024687421,0.792650776259533,0.25903168212086,0.41995560761558,0.293782709464598,0.279633956728078,0.0551190558619223,NA,0.112773977887198,0.246375418080329,0.957574612369617
"airhumidity.Nov",0.917166410556228,0.720366303640399,0.18410825592521,0.286723711964162,0.544239144434876,0.17953951503037,0.332261446363266,0.356285141833882,0.990672584652277,0.304573086345514,0.352392151670359,0.379704846982544,0.00135608503579032,0.0327752705430804,0.813096895719138,0.775250588332782,0.945079743264806,0.0991866759869899,0.965795610232527,0.636321581057359,0.0738012423032206,0.798120972962452,0.237091892912329,0.338645498543513,0.754601861132308,0.921028739941357,0.982143477321531,0.657137688302891,0.383115650770462,0.694345569280564,0.954325989658434,0.723368757050496,0.547933202929142,0.738215531978388,0.439920144226341,0.427767604083496,0.325417246626417,0.3424035225793,0.228066496160327,0.483274801001787,0.692065799197104,0.879201723165355,0.744808546481554,0.44586037127415,0.472528509833296,0.470694383910573,0.0802016644598575,0.112773977887198,NA,0.043748601231008,0.720366303640399
"airhumidity.Dec",0.844812260436683,0.928467700626157,0.937951797934825,0.660419399932086,0.0975099757912146,0.00535213922459432,0.877805493259851,0.996310280444745,0.435666599943028,0.984594600388058,0.92644251668908,0.0669506974855758,0.0555603708161116,0.00112348464992174,0.926590762417992,0.753294552138886,0.906025936166771,0.490508355244575,0.845552775624603,0.635838718786218,0.344908742186044,0.286615913171878,0.39368425129259,0.261434769677053,0.716562451161236,0.963899989278802,0.960347586963358,0.714044309405473,0.661740963611252,0.909988693776858,0.94643879386417,0.784242112516669,0.749944851508368,0.876749611290945,0.815915546522541,0.858177980647454,0.148972945065016,0.152001034742255,0.938413502051219,0.481033689734827,0.301635541299717,0.150347399762452,0.817183055471878,0.90930551005895,0.33942082454779,0.793294808715222,0.48865457212607,0.246375418080329,0.043748601231008,NA,0.928467700626157
"year",0.00821135206679768,0,0.877255404130444,0.346716682140091,0.936335744267592,0.705938407704069,0.493135921791818,0.946156240404854,0.568078067923146,0.775699662377112,0.256115126208029,0.961305747678199,0.879463425610999,0.953283499768493,0.985137749106427,0.416189919509589,0.438187091194606,0.787104016908962,0.67179796797761,0.891817167952449,0.604619882019635,0.134407841835572,0.732912567385664,0.829317420992502,0.0133575469764664,0.666459286607291,0.0627623756869213,0.232222648385821,0.0734633885583613,0.375450634229261,0.0921004424564578,0.0386125480374271,0.0972047456001408,0.0193283063971956,0.73293410808959,0.300134000536633,0.611886110643431,0.643350006980951,0.96416079942936,0.168091577920643,0.510282729028438,0.686715075660667,0.743425461304918,0.510384506461075,0.120944569537211,0.695419033037507,0.167552092207631,0.957574612369617,0.720366303640399,0.928467700626157,NA
